School,team_id,Year,FR,SO,JR,SR,GR,NONE,MCD
Northern Arizona,1319,2014,5,1,7,1,0,0,0
Northern Arizona,1319,2006,4,3,6,1,0,0,0
Northern Arizona,1319,2012,5,3,5,1,0,0,0
Northern Arizona,1319,2002,4,2,2,5,0,0,0
Northern Arizona,1319,2007,5,1,3,6,0,0,0
Northern Arizona,1319,2011,1,5,2,5,0,0,0
Northern Arizona,1319,2010,5,2,5,2,0,0,0
Northern Arizona,1319,2008,4,1,4,4,0,0,0
Northern Arizona,1319,2017,6,8,1,3,0,0,0
Northern Colorado,1294,2015,2,5,2,5,0,0,0
Northern Colorado,1294,2016,3,3,7,0,0,0,0
Northern Colorado,1294,2008,4,2,2,4,0,0,0
Northern Colorado,1294,2009,4,4,4,2,0,0,0
Northern Colorado,1294,2013,4,4,6,0,0,0,0
Northern Colorado,1294,2012,4,5,2,1,0,0,0
Northern Colorado,1294,2011,5,4,2,4,0,0,0
Northern Colorado,1294,2010,3,3,4,3,0,0,0
Northern Colorado,1294,2014,4,1,5,4,0,0,0
Northern Colorado,1294,2017,5,3,3,2,0,0,0
Northern Illinois,1296,2014,3,4,4,2,0,0,0
Northern Illinois,1296,2006,1,2,4,4,0,0,0
Northern Illinois,1296,2015,1,2,4,4,0,0,0
Northern Illinois,1296,2007,4,1,5,2,0,0,0
Northern Illinois,1296,2008,3,3,2,5,0,0,0
Northern Illinois,1296,2003,4,2,4,2,0,0,0
Northern Illinois,1296,2012,8,2,1,3,0,0,0
Northern Illinois,1296,2004,4,4,1,4,0,0,0
Northern Illinois,1296,2011,5,1,6,3,0,0,0
Northern Illinois,1296,2016,6,5,2,2,0,0,0
Northern Illinois,1296,2013,7,3,2,2,0,0,0
Northern Illinois,1296,2009,7,4,2,1,0,0,0
Northern Illinois,1296,2010,2,6,5,2,0,0,0
Northern Illinois,1296,2005,3,3,4,1,0,0,0
Northern Illinois,1296,2002,2,4,3,2,0,0,0
Northern Illinois,1296,2017,3,6,0,4,0,0,0
Northern Iowa,1320,2011,3,4,1,3,0,0,0
Northern Iowa,1320,2015,4,1,3,5,0,0,0
Northern Iowa,1320,2002,2,1,4,6,0,0,0
Northern Iowa,1320,2013,2,5,2,4,0,0,0
Northern Iowa,1320,2006,2,4,4,3,0,0,0
Northern Iowa,1320,2004,2,4,5,2,0,0,0
Northern Iowa,1320,2003,4,4,2,3,0,0,0
Northern Iowa,1320,2009,2,4,5,1,0,0,0
Northern Iowa,1320,2016,1,5,2,3,0,0,0
Northern Iowa,1320,2008,5,3,2,4,0,0,0
Northern Iowa,1320,2014,3,2,6,2,0,0,0
Northern Iowa,1320,2005,5,3,3,3,0,0,0
Northern Iowa,1320,2012,5,3,4,1,0,0,0
Northern Iowa,1320,2007,5,1,3,3,0,0,0
Northern Iowa,1320,2010,4,1,3,5,0,0,0
Northern Iowa,1320,2017,6,0,6,2,0,0,0
Northern Kentucky,1297,2014,5,6,1,0,0,0,0
Northern Kentucky,1297,2016,3,2,4,5,0,0,0
Northern Kentucky,1297,2013,8,1,2,3,0,0,0
Northern Kentucky,1297,2015,2,5,6,2,0,0,0
Northern Kentucky,1297,2017,6,4,2,2,0,1,0
Northwestern,1321,2007,4,4,2,3,0,0,0
Northwestern,1321,2005,1,2,6,3,0,0,0
Northwestern,1321,2012,3,2,3,4,0,0,0
Northwestern,1321,2004,1,6,3,1,0,0,0
Northwestern,1321,2002,4,3,3,2,0,0,0
Northwestern,1321,2013,6,2,2,3,1,0,0
Northwestern,1321,2009,5,3,4,4,0,0,1
Northwestern,1321,2010,3,5,3,2,0,1,1
Northwestern,1321,2008,5,4,5,1,0,0,1
Northwestern,1321,2006,4,0,3,7,0,0,0
Northwestern,1321,2016,4,3,2,3,0,0,0
Northwestern,1321,2011,1,4,4,4,0,0,1
Northwestern,1321,2003,4,2,2,3,0,0,0
Northwestern,1321,2014,4,3,1,4,0,0,0
Northwestern,1321,2015,6,2,2,3,0,0,0
Northwestern,1321,2017,2,5,3,2,0,0,0
Northwestern State,1322,2006,3,2,3,7,0,0,0
Northwestern State,1322,2016,4,2,6,3,0,0,0
Northwestern State,1322,2011,3,3,3,4,0,0,0
Northwestern State,1322,2010,3,4,4,3,0,0,0
Northwestern State,1322,2013,6,1,4,5,0,0,0
Northwestern State,1322,2008,5,3,4,4,0,0,0
Northwestern State,1322,2004,3,9,3,1,0,0,0
Northwestern State,1322,2007,4,2,6,4,0,0,0
Northwestern State,1322,2015,2,3,6,3,0,0,0
Northwestern State,1322,2002,2,3,1,7,0,0,0
Northwestern State,1322,2005,3,4,6,1,0,0,0
Northwestern State,1322,2012,3,3,6,2,0,0,0
Northwestern State,1322,2014,3,5,3,4,0,0,0
Northwestern State,1322,2003,10,2,1,1,0,0,0
Northwestern State,1322,2009,9,4,3,4,0,0,0
Northwestern State,1322,2017,4,5,2,3,0,0,0
Notre Dame,1323,2006,5,1,2,4,0,0,2
Notre Dame,1323,2013,3,1,3,3,1,0,0
Notre Dame,1323,2008,4,4,4,1,0,0,1
Notre Dame,1323,2010,3,0,5,4,0,0,0
Notre Dame,1323,2016,3,4,4,2,0,0,1
Notre Dame,1323,2011,2,4,0,6,0,0,0
Notre Dame,1323,2003,3,2,3,4,0,0,2
Notre Dame,1323,2009,0,3,4,4,0,0,1
Notre Dame,1323,2005,3,3,3,4,0,0,2
Notre Dame,1323,2002,2,3,2,5,0,0,2
Notre Dame,1323,2004,4,3,2,2,0,0,2
Notre Dame,1323,2012,1,4,4,2,0,0,0
Notre Dame,1323,2014,3,3,1,5,0,0,1
Notre Dame,1323,2007,5,4,1,3,0,0,1
Notre Dame,1323,2015,4,4,3,2,0,0,1
Notre Dame,1323,2017,2,3,4,4,0,0,0
Oakland,1324,2010,2,4,3,3,0,0,0
Oakland,1324,2008,7,2,4,2,0,0,0
Oakland,1324,2011,3,3,3,3,0,0,0
Oakland,1324,2012,4,3,3,2,0,0,0
Oakland,1324,2007,1,5,2,3,0,0,0
Oakland,1324,2014,2,3,3,3,0,0,0
Oakland,1324,2013,3,3,5,2,0,0,0
Oakland,1324,2016,3,4,2,2,0,0,0
Oakland,1324,2006,6,3,5,0,0,0,0
Oakland,1324,2015,5,2,2,3,0,0,0
Oakland,1324,2005,4,2,1,3,0,0,0
Oakland,1324,2003,3,3,5,1,0,0,0
Oakland,1324,2004,3,2,3,3,0,0,0
Oakland,1324,2009,4,2,2,4,0,0,0
Oakland,1324,2002,1,5,1,5,0,0,0
Oakland,1324,2017,3,3,4,1,0,0,0
Ohio,1325,2012,2,6,5,1,0,0,0
Ohio,1325,2005,2,4,3,4,0,0,0
Ohio,1325,2013,0,2,6,5,0,0,0
Ohio,1325,2010,5,1,5,1,0,0,0
Ohio,1325,2007,3,1,3,5,0,0,0
Ohio,1325,2016,5,4,4,1,0,0,0
Ohio,1325,2011,4,4,1,3,0,0,0
Ohio,1325,2006,1,3,6,4,0,0,0
Ohio,1325,2004,3,1,5,3,0,0,0
Ohio,1325,2009,4,3,1,3,0,0,0
Ohio,1325,2014,3,1,3,5,0,0,0
Ohio,1325,2003,4,3,2,4,0,0,0
Ohio,1325,2008,2,2,6,2,0,0,0
Ohio,1325,2015,5,3,1,4,0,0,0
Ohio,1325,2002,3,1,4,4,0,0,0
Ohio,1325,2017,3,4,5,3,0,0,0
Ohio State,1326,2006,2,2,3,4,0,0,1
Ohio State,1326,2009,5,4,5,1,0,0,1
Ohio State,1326,2002,4,2,4,4,0,0,0
Ohio State,1326,2004,3,5,3,3,0,0,1
Ohio State,1326,2016,7,4,1,0,0,0,0
Ohio State,1326,2003,3,4,5,3,0,0,0
Ohio State,1326,2011,6,0,1,4,0,0,3
Ohio State,1326,2010,0,4,4,5,0,1,1
Ohio State,1326,2008,5,4,1,3,0,0,1
Ohio State,1326,2005,3,1,6,3,0,0,1
Ohio State,1326,2013,1,6,4,1,0,0,3
Ohio State,1326,2015,4,1,0,6,0,0,3
Ohio State,1326,2012,5,6,1,1,0,0,5
Ohio State,1326,2007,6,0,3,2,0,0,4
Ohio State,1326,2014,1,1,7,2,0,0,2
Ohio State,1326,2017,2,5,4,1,0,0,0
Oklahoma,1328,2005,5,4,3,2,0,0,1
Oklahoma,1328,2010,5,3,2,3,0,0,3
Oklahoma,1328,2011,4,4,4,1,0,0,0
Oklahoma,1328,2013,4,0,5,3,0,0,0
Oklahoma,1328,2012,1,3,7,2,0,0,0
Oklahoma,1328,2014,6,4,2,2,0,0,0
Oklahoma,1328,2007,4,2,2,4,0,0,1
Oklahoma,1328,2008,3,4,3,2,0,0,1
Oklahoma,1328,2015,1,6,4,3,0,0,0
Oklahoma,1328,2002,2,2,5,4,0,0,0
Oklahoma,1328,2009,3,4,4,3,0,0,2
Oklahoma,1328,2016,5,1,5,4,0,0,0
Oklahoma,1328,2004,5,2,2,2,0,0,1
Oklahoma,1328,2003,4,3,2,4,0,0,0
Oklahoma,1328,2006,2,4,3,3,0,0,1
Oklahoma,1328,2017,6,4,2,3,0,0,0
Oklahoma State,1329,2014,3,4,7,2,0,0,1
Oklahoma State,1329,2013,4,6,2,3,0,0,1
Oklahoma State,1329,2005,2,2,1,7,0,0,0
Oklahoma State,1329,2015,4,1,5,6,0,0,0
Oklahoma State,1329,2003,1,3,4,4,0,0,0
Oklahoma State,1329,2004,1,0,9,4,0,0,0
Oklahoma State,1329,2002,4,4,4,3,0,0,0
Oklahoma State,1329,2011,2,6,2,4,0,0,0
Oklahoma State,1329,2010,6,1,5,1,0,0,1
Oklahoma State,1329,2009,6,6,1,3,0,0,2
Oklahoma State,1329,2007,2,3,3,2,0,0,1
Oklahoma State,1329,2008,6,2,3,2,0,0,2
Oklahoma State,1329,2012,7,2,4,1,0,0,0
Oklahoma State,1329,2006,4,2,4,2,0,0,1
Oklahoma State,1329,2016,3,6,1,6,0,0,1
Oklahoma State,1329,2017,7,3,3,2,0,0,1
Old Dominion,1330,2008,5,2,1,4,0,0,0
Old Dominion,1330,2011,2,1,4,4,0,0,0
Old Dominion,1330,2016,2,2,3,5,0,0,0
Old Dominion,1330,2002,3,7,3,1,0,0,0
Old Dominion,1330,2010,0,5,4,2,0,0,0
Old Dominion,1330,2013,5,2,2,2,0,0,0
Old Dominion,1330,2009,4,4,2,1,0,0,0
Old Dominion,1330,2015,1,3,6,3,0,0,0
Old Dominion,1330,2012,5,2,2,4,0,0,0
Old Dominion,1330,2006,2,3,6,3,0,0,0
Old Dominion,1330,2005,3,5,2,1,0,0,0
Old Dominion,1330,2007,3,1,3,5,0,0,0
Old Dominion,1330,2003,5,2,4,2,0,0,0
Old Dominion,1330,2014,3,3,4,1,0,0,0
Old Dominion,1330,2004,4,4,1,2,0,0,0
Old Dominion,1330,2017,3,4,5,2,0,0,0
Oral Roberts,1331,2014,3,7,2,2,0,0,0
Oral Roberts,1331,2013,6,2,3,2,0,0,0
Oral Roberts,1331,2009,5,2,4,3,0,0,0
Oral Roberts,1331,2015,3,3,4,2,0,0,0
Oral Roberts,1331,2007,3,2,4,2,0,0,0
Oral Roberts,1331,2008,3,1,5,5,0,0,0
Oral Roberts,1331,2016,5,2,4,3,0,0,0
Oral Roberts,1331,2006,2,1,2,7,0,0,0
Oral Roberts,1331,2005,4,3,4,3,0,0,0
Oral Roberts,1331,2010,3,5,3,2,0,0,0
Oral Roberts,1331,2003,3,2,4,4,0,0,0
Oral Roberts,1331,2004,3,2,3,3,0,0,0
Oral Roberts,1331,2011,2,3,4,4,0,0,0
Oral Roberts,1331,2002,1,4,7,2,0,0,0
Oral Roberts,1331,2012,1,1,3,4,0,0,0
Oral Roberts,1331,2017,4,3,2,4,0,0,0
Oregon,1332,2013,6,0,4,4,0,0,0
Oregon,1332,2002,0,5,2,5,0,0,1
Oregon,1332,2009,8,2,3,2,0,0,1
Oregon,1332,2012,3,2,3,5,0,0,0
Oregon,1332,2003,4,0,5,2,0,0,1
Oregon,1332,2011,3,2,6,2,0,0,0
Oregon,1332,2004,5,5,0,4,0,0,1
Oregon,1332,2010,2,10,1,2,0,0,1
Oregon,1332,2005,5,6,3,0,0,0,2
Oregon,1332,2016,3,4,3,5,0,0,0
Oregon,1332,2006,0,5,6,2,0,0,2
Oregon,1332,2015,5,2,4,4,0,0,0
Oregon,1332,2007,2,1,7,3,0,0,2
Oregon,1332,2014,3,4,3,6,0,0,0
Oregon,1332,2008,3,2,2,5,0,0,1
Oregon,1332,2017,2,1,5,3,0,1,0
Oregon State,1333,2002,7,1,4,2,0,0,0
Oregon State,1333,2015,3,3,7,0,0,0,0
Oregon State,1333,2007,5,2,5,2,0,0,0
Oregon State,1333,2016,6,1,2,6,0,0,0
Oregon State,1333,2014,3,5,2,6,0,0,0
Oregon State,1333,2005,3,3,4,5,0,0,0
Oregon State,1333,2013,4,2,7,2,0,0,0
Oregon State,1333,2010,4,2,4,4,0,0,0
Oregon State,1333,2003,4,5,1,4,0,0,0
Oregon State,1333,2009,2,4,4,3,0,0,0
Oregon State,1333,2004,4,3,5,0,0,0,0
Oregon State,1333,2011,7,3,1,4,0,0,0
Oregon State,1333,2012,2,7,3,1,0,0,0
Oregon State,1333,2008,4,5,4,1,0,0,0
Oregon State,1333,2006,3,6,2,4,0,0,0
Oregon State,1333,2017,3,5,4,1,0,0,0
Pacific,1334,2004,1,3,6,4,0,0,0
Pacific,1334,2005,1,1,4,7,0,0,0
Pacific,1334,2014,3,0,4,6,0,0,1
Pacific,1334,2006,4,0,5,4,0,0,0
Pacific,1334,2013,0,2,7,7,0,0,1
Pacific,1334,2015,5,5,3,1,0,0,0
Pacific,1334,2007,1,4,2,5,0,0,0
Pacific,1334,2003,3,2,3,2,0,0,1
Pacific,1334,2012,2,5,7,1,0,0,0
Pacific,1334,2002,3,1,3,8,0,0,1
Pacific,1334,2008,3,2,9,0,0,0,0
Pacific,1334,2011,1,3,2,5,0,0,0
Pacific,1334,2009,3,2,3,5,0,0,0
Pacific,1334,2010,5,1,6,3,0,0,0
Pacific,1334,2016,3,5,4,2,0,0,0
Pacific,1334,2017,3,3,5,4,0,0,0
Penn State,1336,2005,5,3,2,3,0,0,0
Penn State,1336,2013,3,5,4,3,0,0,0
Penn State,1336,2003,4,3,4,2,0,0,0
Penn State,1336,2015,4,1,4,5,0,0,0
Penn State,1336,2012,6,4,2,1,0,0,0
Penn State,1336,2002,4,4,3,2,0,0,0
Penn State,1336,2006,8,3,3,1,0,0,0
Penn State,1336,2014,3,3,4,4,0,0,0
Penn State,1336,2009,3,6,0,4,0,0,1
Penn State,1336,2016,3,3,1,4,0,0,0
Penn State,1336,2011,5,1,1,5,0,0,1
Penn State,1336,2007,4,7,3,2,0,0,0
Penn State,1336,2008,5,0,7,3,0,0,1
Penn State,1336,2004,3,4,3,2,0,0,0
Penn State,1336,2010,4,3,7,0,0,0,1
Penn State,1336,2017,5,4,4,0,0,0,0
Pennsylvania,1335,2016,5,6,2,4,0,0,0
Pennsylvania,1335,2002,5,3,6,2,0,0,0
Pennsylvania,1335,2004,4,1,6,3,0,0,0
Pennsylvania,1335,2005,3,5,1,5,0,0,0
Pennsylvania,1335,2014,5,4,4,5,0,0,0
Pennsylvania,1335,2012,5,6,0,4,0,0,0
Pennsylvania,1335,2015,6,3,2,3,0,0,0
Pennsylvania,1335,2008,6,3,4,3,0,0,0
Pennsylvania,1335,2013,3,5,5,0,0,0,0
Pennsylvania,1335,2003,3,4,3,6,0,0,0
Pennsylvania,1335,2006,5,3,3,4,0,0,0
Pennsylvania,1335,2009,5,6,2,4,0,0,0
Pennsylvania,1335,2007,3,5,3,4,0,0,0
Pennsylvania,1335,2011,6,0,4,6,0,0,0
Pennsylvania,1335,2010,5,4,5,3,0,1,0
Pennsylvania,1335,2017,6,5,6,1,0,0,0
Pepperdine,1337,2004,5,3,4,1,0,0,0
Pepperdine,1337,2005,3,3,4,4,0,0,0
Pepperdine,1337,2014,6,4,2,3,0,0,0
Pepperdine,1337,2009,9,3,0,3,0,0,0
Pepperdine,1337,2012,3,4,2,5,0,0,0
Pepperdine,1337,2016,4,4,4,4,0,0,0
Pepperdine,1337,2007,2,4,4,4,0,0,0
Pepperdine,1337,2013,4,4,3,2,0,0,0
Pepperdine,1337,2002,2,3,6,2,0,0,0
Pepperdine,1337,2008,7,1,3,3,0,0,0
Pepperdine,1337,2011,2,3,7,4,0,0,0
Pepperdine,1337,2006,4,3,4,3,0,0,0
Pepperdine,1337,2010,4,7,4,0,0,0,0
Pepperdine,1337,2015,6,4,4,0,0,0,0
Pepperdine,1337,2003,3,2,3,5,0,0,0
Pepperdine,1337,2017,6,2,0,6,0,0,0
Pittsburgh,1338,2004,7,1,3,3,0,0,0
Pittsburgh,1338,2013,3,1,4,2,0,0,1
Pittsburgh,1338,2012,5,4,2,3,0,0,2
Pittsburgh,1338,2002,3,5,3,1,0,0,0
Pittsburgh,1338,2005,3,6,2,3,0,0,0
Pittsburgh,1338,2010,6,2,5,2,0,0,1
Pittsburgh,1338,2014,5,4,4,1,0,0,0
Pittsburgh,1338,2003,1,3,5,3,0,0,0
Pittsburgh,1338,2011,4,3,2,4,0,0,1
Pittsburgh,1338,2016,3,2,4,5,0,0,0
Pittsburgh,1338,2008,6,0,5,3,0,0,0
Pittsburgh,1338,2006,3,2,6,2,0,0,0
Pittsburgh,1338,2009,4,6,1,3,0,0,0
Pittsburgh,1338,2015,2,6,3,3,0,0,0
Pittsburgh,1338,2007,2,3,4,4,0,0,0
Pittsburgh,1338,2017,2,3,4,4,0,0,0
Portland,1339,2006,5,4,3,3,0,0,0
Portland,1339,2007,3,4,1,4,0,0,0
Portland,1339,2016,4,4,3,2,0,0,0
Portland,1339,2015,4,2,2,5,0,0,0
Portland,1339,2008,6,4,2,1,0,0,0
Portland,1339,2013,4,5,3,1,0,0,0
Portland,1339,2014,2,1,6,4,0,0,0
Portland,1339,2002,3,5,1,2,0,0,0
Portland,1339,2009,3,5,5,0,0,0,0
Portland,1339,2012,5,6,1,2,0,0,0
Portland,1339,2004,5,3,3,3,0,0,0
Portland,1339,2003,7,3,4,1,0,0,0
Portland,1339,2011,6,1,2,4,0,0,0
Portland,1339,2005,3,4,3,3,0,0,0
Portland,1339,2010,1,3,4,5,0,0,0
Portland,1339,2017,4,3,3,3,0,0,0
Portland State,1340,2003,2,2,7,2,0,0,0
Portland State,1340,2004,1,0,6,5,0,0,0
Portland State,1340,2015,2,3,4,6,0,0,0
Portland State,1340,2002,5,3,2,3,0,0,0
Portland State,1340,2016,2,1,8,3,0,0,0
Portland State,1340,2006,2,3,3,4,0,0,0
Portland State,1340,2009,1,2,6,3,0,0,0
Portland State,1340,2010,3,1,6,3,0,0,0
Portland State,1340,2007,4,1,6,2,0,0,0
Portland State,1340,2008,1,4,3,5,0,0,0
Portland State,1340,2011,0,1,5,5,0,0,0
Portland State,1340,2012,5,0,5,3,0,0,0
Portland State,1340,2005,2,1,4,6,0,0,0
Portland State,1340,2014,2,0,7,5,0,0,0
Portland State,1340,2013,1,4,1,7,0,0,0
Portland State,1340,2017,2,2,5,5,0,0,0
Prairie View,1341,2012,3,4,5,3,0,0,0
Prairie View,1341,2009,4,0,6,4,0,0,0
Prairie View,1341,2002,1,9,4,3,0,0,0
Prairie View,1341,2016,4,2,7,4,0,0,0
Prairie View,1341,2008,2,5,5,4,0,0,0
Prairie View,1341,2006,3,1,7,5,0,0,0
Prairie View,1341,2003,1,0,7,6,0,0,0
Prairie View,1341,2005,4,7,4,2,0,0,0
Prairie View,1341,2014,1,1,6,5,0,0,0
Prairie View,1341,2015,2,2,5,4,0,0,0
Prairie View,1341,2004,5,1,0,8,0,0,0
Prairie View,1341,2011,5,3,4,3,0,0,0
Prairie View,1341,2007,2,1,6,5,0,0,0
Prairie View,1341,2013,3,2,8,4,0,0,0
Prairie View,1341,2010,2,3,3,4,0,1,0
Prairie View,1341,2017,2,1,8,8,0,0,0
Presbyterian,1342,2013,4,6,1,2,0,0,0
Presbyterian,1342,2014,6,2,5,0,0,0,0
Presbyterian,1342,2012,5,2,3,3,0,0,0
Presbyterian,1342,2016,3,6,5,1,0,0,0
Presbyterian,1342,2015,5,5,2,2,0,0,0
Presbyterian,1342,2011,2,4,3,1,0,0,0
Presbyterian,1342,2017,5,2,5,3,0,0,0
Princeton,1343,2011,5,5,3,3,0,0,0
Princeton,1343,2003,4,5,3,3,0,0,0
Princeton,1343,2007,5,1,5,3,0,0,0
Princeton,1343,2012,4,4,5,3,0,0,0
Princeton,1343,2002,1,13,0,1,0,0,0
Princeton,1343,2013,3,4,3,5,0,0,0
Princeton,1343,2014,6,2,5,4,0,0,0
Princeton,1343,2009,4,3,4,2,0,0,0
Princeton,1343,2015,5,6,2,4,0,0,0
Princeton,1343,2016,4,5,5,1,0,0,0
Princeton,1343,2005,3,6,1,5,0,0,0
Princeton,1343,2010,5,3,3,4,0,0,0
Princeton,1343,2006,4,6,5,1,0,0,0
Princeton,1343,2004,7,1,6,2,0,0,0
Princeton,1343,2008,3,6,3,5,0,0,0
Princeton,1343,2017,4,4,5,6,0,1,0
Providence,1344,2005,7,4,2,2,0,0,0
Providence,1344,2002,3,6,4,3,0,0,0
Providence,1344,2014,1,3,3,4,0,0,1
Providence,1344,2008,3,3,7,1,0,0,0
Providence,1344,2004,4,2,3,5,0,0,0
Providence,1344,2015,6,3,1,3,0,0,1
Providence,1344,2009,0,2,3,8,0,0,0
Providence,1344,2007,5,5,1,1,0,0,0
Providence,1344,2012,3,7,2,0,1,0,0
Providence,1344,2013,2,3,4,1,0,0,1
Providence,1344,2010,5,1,4,3,0,0,0
Providence,1344,2003,1,3,5,3,0,0,0
Providence,1344,2016,4,6,3,0,0,0,1
Providence,1344,2011,9,3,0,3,0,0,0
Providence,1344,2006,5,4,2,2,0,0,0
Providence,1344,2017,3,4,5,1,0,0,0
Purdue,1345,2013,6,3,3,2,0,0,0
Purdue,1345,2009,2,3,3,4,0,0,0
Purdue,1345,2002,3,3,2,4,0,0,0
Purdue,1345,2014,5,5,1,4,0,0,0
Purdue,1345,2008,7,2,4,1,0,0,0
Purdue,1345,2015,5,5,4,1,0,0,0
Purdue,1345,2007,5,4,2,2,0,0,0
Purdue,1345,2016,3,5,1,4,0,0,1
Purdue,1345,2006,7,0,1,5,0,0,0
Purdue,1345,2010,7,3,3,3,0,0,0
Purdue,1345,2005,3,2,6,2,0,0,0
Purdue,1345,2011,3,5,3,2,0,0,0
Purdue,1345,2004,2,4,2,6,0,0,0
Purdue,1345,2012,3,3,4,3,0,0,0
Purdue,1345,2003,3,2,6,2,0,0,0
Purdue,1345,2017,2,3,5,2,0,0,1
Quinnipiac,1346,2009,5,3,3,2,0,0,0
Quinnipiac,1346,2002,2,4,4,4,0,0,0
Quinnipiac,1346,2010,4,4,4,3,0,0,0
Quinnipiac,1346,2008,4,3,1,4,0,0,0
Quinnipiac,1346,2011,4,4,3,3,0,0,0
Quinnipiac,1346,2007,4,2,3,5,0,0,0
Quinnipiac,1346,2012,8,3,3,2,0,0,0
Quinnipiac,1346,2006,2,2,6,3,0,0,0
Quinnipiac,1346,2013,4,7,2,3,0,0,0
Quinnipiac,1346,2005,3,5,3,4,0,0,0
Quinnipiac,1346,2014,3,3,7,3,0,0,0
Quinnipiac,1346,2004,3,3,4,3,0,0,0
Quinnipiac,1346,2015,5,2,2,5,0,0,0
Quinnipiac,1346,2003,5,2,4,4,0,0,0
Quinnipiac,1346,2016,3,7,2,3,0,0,0
Quinnipiac,1346,2017,2,4,5,3,0,0,0
Radford,1347,2002,3,4,2,4,0,0,0
Radford,1347,2016,6,1,0,7,0,0,0
Radford,1347,2014,1,8,4,1,0,0,0
Radford,1347,2004,4,4,4,2,0,0,0
Radford,1347,2012,5,4,2,3,0,0,0
Radford,1347,2011,7,3,2,1,0,0,0
Radford,1347,2007,5,4,3,2,0,0,1
Radford,1347,2013,8,4,1,1,0,0,0
Radford,1347,2015,1,1,7,4,0,0,0
Radford,1347,2006,3,4,2,3,0,0,0
Radford,1347,2010,4,1,2,5,0,0,1
Radford,1347,2009,2,2,5,4,0,0,1
Radford,1347,2005,4,3,5,2,0,0,0
Radford,1347,2003,6,3,2,1,0,0,0
Radford,1347,2008,4,4,3,3,0,0,1
Radford,1347,2017,2,6,3,1,0,0,0
Rhode Island,1348,2004,2,4,6,3,0,0,1
Rhode Island,1348,2005,4,2,2,6,0,0,1
Rhode Island,1348,2015,2,3,6,3,0,0,0
Rhode Island,1348,2006,2,2,5,4,0,0,0
Rhode Island,1348,2016,3,3,4,3,0,0,0
Rhode Island,1348,2007,4,2,5,1,0,0,0
Rhode Island,1348,2009,6,2,4,3,0,0,0
Rhode Island,1348,2013,4,4,1,4,0,0,0
Rhode Island,1348,2010,3,3,4,2,0,0,0
Rhode Island,1348,2008,4,3,3,3,0,0,0
Rhode Island,1348,2002,5,2,5,2,0,0,0
Rhode Island,1348,2011,2,4,3,5,0,0,0
Rhode Island,1348,2012,5,4,3,3,0,0,0
Rhode Island,1348,2014,3,6,4,1,0,0,0
Rhode Island,1348,2003,5,4,2,3,0,0,0
Rhode Island,1348,2017,3,2,5,2,0,2,0
Rice,1349,2002,3,3,6,2,0,0,0
Rice,1349,2014,7,3,2,2,0,0,0
Rice,1349,2012,6,3,2,4,0,0,0
Rice,1349,2007,3,6,3,3,0,0,0
Rice,1349,2009,6,4,2,2,0,0,0
Rice,1349,2013,5,3,2,1,0,0,0
Rice,1349,2011,4,4,3,4,0,0,0
Rice,1349,2006,3,4,3,4,0,0,0
Rice,1349,2005,3,4,4,4,0,0,0
Rice,1349,2010,6,4,3,1,0,0,0
Rice,1349,2003,4,3,4,3,0,0,0
Rice,1349,2004,4,4,4,3,0,0,0
Rice,1349,2016,5,4,1,1,0,0,0
Rice,1349,2008,6,3,3,2,0,0,0
Rice,1349,2015,7,3,1,3,0,0,0
Rice,1349,2017,8,4,3,1,0,0,0
Richmond,1350,2011,2,4,5,5,0,0,0
Richmond,1350,2006,4,4,3,2,0,0,0
Richmond,1350,2010,3,5,4,2,0,0,0
Richmond,1350,2007,6,3,2,2,0,0,0
Richmond,1350,2013,7,3,2,3,0,0,0
Richmond,1350,2004,4,3,2,4,0,0,0
Richmond,1350,2015,4,2,5,2,0,0,0
Richmond,1350,2012,3,2,4,5,0,0,0
Richmond,1350,2002,2,2,4,4,0,0,0
Richmond,1350,2005,5,6,2,2,0,0,0
Richmond,1350,2014,4,5,3,2,0,0,0
Richmond,1350,2008,4,4,2,2,0,0,0
Richmond,1350,2003,5,3,3,3,0,0,0
Richmond,1350,2009,5,3,3,3,0,0,0
Richmond,1350,2016,5,1,4,4,0,0,0
Richmond,1350,2017,3,5,1,5,0,0,0
Rider,1351,2009,3,4,2,3,0,0,0
Rider,1351,2011,3,2,2,3,1,0,0
Rider,1351,2008,4,2,3,4,0,0,0
Rider,1351,2010,3,3,4,2,0,0,0
Rider,1351,2006,5,3,1,4,0,0,0
Rider,1351,2007,2,4,4,1,0,0,0
Rider,1351,2003,4,3,1,3,0,0,0
Rider,1351,2012,5,3,2,4,0,0,0
Rider,1351,2013,6,2,4,2,0,0,0
Rider,1351,2015,2,4,3,4,0,0,0
Rider,1351,2005,4,2,3,5,0,0,0
Rider,1351,2002,3,1,4,3,0,0,0
Rider,1351,2014,5,3,2,3,0,0,0
Rider,1351,2004,2,3,6,1,0,0,0
Rider,1351,2016,3,2,3,4,0,0,0
Rider,1351,2017,4,1,1,4,0,0,0
Robert Morris,1352,2007,4,3,2,3,0,0,0
Robert Morris,1352,2004,2,2,3,5,0,0,0
Robert Morris,1352,2008,3,4,3,3,0,0,0
Robert Morris,1352,2012,5,3,5,1,0,0,0
Robert Morris,1352,2015,5,2,4,3,0,0,0
Robert Morris,1352,2013,1,3,5,4,0,0,0
Robert Morris,1352,2011,5,5,1,1,0,0,0
